item_id,project_id,category,sub_category,item_name,unit,quantity,rate_per_unit_inr,amount_inr
ITM016560,PRJ0518,Civil,Doors and Windows,Flush doors with frame,nos,145.0,14378.68,2084908.6
ITM016569,PRJ0518,Electrical,Switchgear,Main LT panel (custom),nos,1.0,155554.32,155554.32
ITM016571,PRJ0518,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,73541.32,59.48,4374237.71
ITM016572,PRJ0518,Electrical,Switchgear,MCB distribution board (8-way),nos,104.0,2622.9,272781.6
ITM016574,PRJ0518,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,2004.09,896.53,1796726.81
ITM016595,PRJ0519,Civil,Painting,Exterior weatherproof paint,sqm,3660.4,186.25,681749.5
ITM016596,PRJ0519,Civil,Flooring,Vitrified tile flooring,sqm,2756.54,1126.48,3105187.18
ITM016606,PRJ0519,Electrical,Sockets and Switches,Modular switch/socket points,nos,62.0,558.3,34614.6
ITM016607,PRJ0519,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,530576.03,530576.03
ITM016613,PRJ0519,Electrical,Cable Trays,GI perforated cable tray,meter,180.29,572.74,103259.29
ITM016624,PRJ0520,Civil,Earthwork,Backfilling with excavated earth,cum,1711.0,151.37,258994.07
ITM016625,PRJ0520,Civil,Doors and Windows,Flush doors with frame,nos,95.0,10070.18,956667.1
ITM016630,PRJ0520,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,10833.21,458.98,4972226.73
ITM016631,PRJ0520,Civil,Plastering,Internal cement plaster 12mm,sqm,176468.43,204.16,36027794.67
ITM016632,PRJ0520,Civil,Reinforcement,TMT steel bars Fe 500,kg,526910.94,73.21,38575149.92
ITM016637,PRJ0520,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,55879.17,47.69,2664877.62
ITM016638,PRJ0520,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,64157.73,55.65,3570377.67
ITM016639,PRJ0520,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,6.0,33323.51,199941.06
ITM016641,PRJ0520,Electrical,DG Set,Diesel generator set (backup),nos,1.0,425911.76,425911.76
ITM016646,PRJ0520,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,593266.1,593266.1
ITM016649,PRJ0520,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,131.0,5838.52,764846.12
ITM016650,PRJ0520,Plumbing,Pumps,Centrifugal water pump set,nos,5.0,24707.1,123535.5
ITM016651,PRJ0520,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,14004.7,299.58,4195528.03
ITM016652,PRJ0520,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,28463.22,248.04,7060017.09
ITM016654,PRJ0521,Civil,Concrete,RCC M25 for footings/columns,cum,1241.17,8121.24,10079839.45
ITM016663,PRJ0521,Civil,Reinforcement,TMT steel bars Fe 500,kg,158216.86,62.64,9910704.11
ITM016667,PRJ0521,Electrical,Lighting,LED street/flood light 50W,nos,42.0,2318.86,97392.12
ITM016668,PRJ0521,Electrical,Switchgear,Main LT panel (custom),nos,1.0,133852.93,133852.93
ITM016684,PRJ0522,Civil,Concrete,RCC M25 for footings/columns,cum,8900.71,8853.33,78800922.86
ITM016695,PRJ0522,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,159473.12,60.02,9571576.66
ITM016700,PRJ0522,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,2770.13,1361.81,3772390.74
ITM016710,PRJ0523,Civil,Reinforcement,TMT steel bars Fe 500,kg,940511.35,75.88,71366001.24
ITM016718,PRJ0523,Civil,Flooring,Vitrified tile flooring,sqm,186452.4,1386.88,258587104.51
ITM016720,PRJ0523,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,24.0,34310.42,823450.08
ITM016724,PRJ0523,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,204116.12,39.5,8062586.74
ITM016740,PRJ0524,Civil,Earthwork,Backfilling with excavated earth,cum,3482.6,234.15,815450.79
ITM016744,PRJ0524,Civil,Concrete,RCC M25 for slabs/beams,cum,8574.48,11274.09,96669459.22
ITM016751,PRJ0524,Electrical,Cable Trays,GI perforated cable tray,meter,11263.06,451.05,5080203.21
ITM016761,PRJ0524,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,264.0,5032.33,1328535.12
ITM016762,PRJ0524,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,32969.96,348.93,11504208.14
ITM016771,PRJ0525,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,263.64,435.96,114936.49
ITM016776,PRJ0525,Electrical,Lighting,LED street/flood light 50W,nos,3.0,2769.15,8307.45
ITM016779,PRJ0525,Electrical,Lighting,LED panel light 18W,nos,41.0,489.9,20085.9
ITM016783,PRJ0525,Electrical,Cable Trays,GI perforated cable tray,meter,146.21,420.74,61516.4
ITM016785,PRJ0525,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,986.31,51.07,50370.85
ITM016786,PRJ0525,Plumbing,Pumps,Centrifugal water pump set,nos,1.0,30975.57,30975.57
ITM016793,PRJ0526,Civil,Structural Steel,Structural steel fabrication & erection,kg,6518.45,113.55,740170.0
ITM016800,PRJ0526,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,43.82,5719.62,250633.75
ITM016804,PRJ0526,Civil,Reinforcement,TMT steel bars Fe 500,kg,12894.84,85.01,1096190.35
ITM016829,PRJ0527,Civil,Structural Steel,Structural steel fabrication & erection,kg,151678.52,125.99,19109976.73
ITM016848,PRJ0527,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,10934.08,258.47,2826131.66
ITM016852,PRJ0528,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,28811.58,792.97,22846718.59
ITM016872,PRJ0528,Electrical,Sockets and Switches,Modular switch/socket points,nos,1594.0,534.33,851722.02
ITM016873,PRJ0528,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,79104.93,37.12,2936375.0
ITM016874,PRJ0528,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,108.0,3991.51,431083.08
ITM016880,PRJ0529,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,88353.21,649.46,57381875.77
ITM016897,PRJ0529,Electrical,DG Set,Diesel generator set (backup),nos,1.0,468561.35,468561.35
ITM016903,PRJ0529,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,2110.64,1057.55,2232107.33
ITM016908,PRJ0529,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,249.0,8034.21,2000518.29
ITM016910,PRJ0530,Civil,Doors and Windows,Flush doors with frame,nos,124.0,11579.15,1435814.6
ITM016912,PRJ0530,Civil,Flooring,Vitrified tile flooring,sqm,88791.45,1206.49,107125996.51
ITM016917,PRJ0530,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,10622.34,360.23,3826485.54
ITM016918,PRJ0530,Civil,Roofing,RCC roof slab with waterproofing,sqm,103285.75,1628.87,168239059.6
ITM016925,PRJ0530,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,2919.28,678.06,1979447.0
ITM016926,PRJ0530,Electrical,Earthing,Earthing pit with GI strip,nos,37.0,4085.67,151169.79
ITM016934,PRJ0530,Electrical,Switchgear,MCCB panel 200A,nos,12.0,24722.26,296667.12
ITM016938,PRJ0530,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,4.0,47480.32,189921.28
ITM016955,PRJ0531,Civil,Plastering,External cement plaster 20mm,sqm,139150.86,262.75,36561888.46
ITM016966,PRJ0531,Electrical,Switchgear,MCB distribution board (8-way),nos,124.0,2385.12,295754.88
ITM016979,PRJ0532,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,25.48,4127.5,105168.7
ITM016981,PRJ0532,Civil,Flooring,Granite flooring,sqm,408.68,2008.87,820984.99
ITM016990,PRJ0532,Electrical,Earthing,Earthing pit with GI strip,nos,1.0,4488.3,4488.3
ITM016991,PRJ0532,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,543856.86,543856.86
ITM016995,PRJ0532,Electrical,Switchgear,MCB distribution board (8-way),nos,3.0,1886.08,5658.24
ITM017009,PRJ0533,Civil,Flooring,Vitrified tile flooring,sqm,922.53,868.26,800995.9
ITM017014,PRJ0533,Civil,Doors and Windows,Flush doors with frame,nos,1.0,10693.03,10693.03
ITM017015,PRJ0533,Civil,Structural Steel,Structural steel fabrication & erection,kg,4198.47,101.83,427530.2
ITM017032,PRJ0533,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,441819.95,441819.95
ITM017040,PRJ0533,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,1.0,8299.33,8299.33
ITM017045,PRJ0534,Civil,Painting,Exterior weatherproof paint,sqm,352477.6,163.92,57778128.19
ITM017055,PRJ0534,Electrical,Switchgear,Main LT panel (custom),nos,4.0,195480.96,781923.84
ITM017073,PRJ0535,Civil,Doors and Windows,Flush doors with frame,nos,72.0,7957.44,572935.68
ITM017099,PRJ0535,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,51.0,3664.36,186882.36
ITM017102,PRJ0535,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,80.0,10169.87,813589.6
ITM017105,PRJ0536,Civil,Concrete,RCC M25 for slabs/beams,cum,1825.82,9685.69,17684326.52
ITM017110,PRJ0536,Civil,Earthwork,Backfilling with excavated earth,cum,604.2,176.6,106701.72
ITM017117,PRJ0536,Electrical,DG Set,Diesel generator set (backup),nos,1.0,414505.12,414505.12
ITM017126,PRJ0536,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,1.0,76481.69,76481.69
ITM017133,PRJ0537,Civil,Painting,Exterior weatherproof paint,sqm,242172.2,158.83,38464210.53
ITM017163,PRJ0537,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,44778.24,230.86,10337504.49
ITM017165,PRJ0537,Plumbing,Pumps,Centrifugal water pump set,nos,14.0,29514.68,413205.52
ITM017168,PRJ0538,Civil,Structural Steel,Structural steel fabrication & erection,kg,177733.95,91.96,16344414.04
ITM017172,PRJ0538,Civil,Doors and Windows,Aluminium windows with glazing,sqm,5230.92,5212.25,27264862.77
ITM017174,PRJ0538,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,24780.12,756.09,18736000.93
ITM017177,PRJ0538,Civil,Flooring,Vitrified tile flooring,sqm,53456.21,1137.52,60807508.0
ITM017187,PRJ0538,Electrical,Cable Trays,GI perforated cable tray,meter,5314.34,507.18,2695326.96
ITM017188,PRJ0538,Electrical,Sockets and Switches,Modular switch/socket points,nos,1175.0,431.97,507564.75
ITM017190,PRJ0538,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,7.0,39061.07,273427.49
ITM017207,PRJ0539,Civil,Flooring,Granite flooring,sqm,6272.36,1991.45,12491091.32
ITM017210,PRJ0539,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,177.54,1488.6,264286.04
ITM017223,PRJ0540,Civil,Plastering,Internal cement plaster 12mm,sqm,579585.67,202.36,117284956.18
ITM017226,PRJ0540,Civil,Concrete,RCC M25 for slabs/beams,cum,6665.63,8513.79,56749774.04
ITM017227,PRJ0540,Civil,Earthwork,Backfilling with excavated earth,cum,2638.9,139.1,367070.99
ITM017232,PRJ0540,Civil,Painting,Exterior weatherproof paint,sqm,248579.62,138.68,34473021.7
ITM017233,PRJ0540,Civil,Reinforcement,TMT steel bars Fe 500,kg,898691.04,61.5,55269498.96
ITM017235,PRJ0540,Civil,Concrete,RCC M25 for footings/columns,cum,8470.38,8590.77,72767086.39
ITM017245,PRJ0540,Electrical,Lighting,LED panel light 18W,nos,2355.0,473.0,1113915.0
ITM017252,PRJ0540,Electrical,Cable Trays,GI perforated cable tray,meter,14290.54,400.29,5720360.26
ITM017258,PRJ0540,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,10.0,55634.88,556348.8
ITM017262,PRJ0541,Civil,Flooring,Granite flooring,sqm,10551.95,1890.57,19949200.11
ITM017266,PRJ0541,Civil,Concrete,RCC M25 for slabs/beams,cum,3370.64,8839.16,29793626.26
ITM017282,PRJ0541,Electrical,Switchgear,MCB distribution board (8-way),nos,103.0,1736.55,178864.65
ITM017283,PRJ0541,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,64990.27,29.72,1931510.82
ITM017286,PRJ0541,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,3.0,76878.25,230634.75
ITM017287,PRJ0541,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,10945.74,221.37,2423058.46
ITM017290,PRJ0542,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,83107.88,740.12,61509804.15
ITM017297,PRJ0542,Civil,Earthwork,Backfilling with excavated earth,cum,2095.13,156.44,327762.14
ITM017298,PRJ0542,Civil,Masonry,AAC block masonry (200mm),sqm,63071.37,781.31,49278292.09
ITM017311,PRJ0542,Electrical,Earthing,Earthing pit with GI strip,nos,83.0,4675.49,388065.67
ITM017312,PRJ0542,Electrical,Switchgear,Main LT panel (custom),nos,3.0,191510.87,574532.61
ITM017315,PRJ0542,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,35664.55,261.87,9339475.71
ITM017321,PRJ0543,Civil,Earthwork,Excavation for foundation,cum,7075.85,273.37,1934325.11
ITM017323,PRJ0543,Civil,Plastering,Internal cement plaster 12mm,sqm,623663.02,215.13,134168625.49
ITM017326,PRJ0543,Civil,Roofing,RCC roof slab with waterproofing,sqm,279107.18,1536.62,428881674.93
ITM017338,PRJ0543,Electrical,Switchgear,MCCB panel 200A,nos,45.0,20798.41,935928.45
ITM017339,PRJ0543,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,351069.04,32.33,11350062.06
ITM017340,PRJ0543,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,38.0,34676.69,1317714.22
ITM017341,PRJ0543,Electrical,Switchgear,MCB distribution board (8-way),nos,385.0,2129.04,819680.4
ITM017342,PRJ0543,Electrical,DG Set,Diesel generator set (backup),nos,1.0,776482.77,776482.77
ITM017345,PRJ0543,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,154410.44,51.31,7922799.68
ITM017348,PRJ0543,Electrical,Switchgear,Main LT panel (custom),nos,7.0,150008.01,1050056.07
ITM017350,PRJ0543,Electrical,Lighting,LED panel light 18W,nos,3547.0,489.99,1737994.53
ITM017351,PRJ0543,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,10.0,84795.13,847951.3
ITM017356,PRJ0544,Civil,Structural Steel,Structural steel fabrication & erection,kg,280792.86,119.46,33543515.06
ITM017360,PRJ0544,Civil,Plastering,External cement plaster 20mm,sqm,97711.78,251.65,24589169.44
ITM017369,PRJ0544,Electrical,Switchgear,MCB distribution board (8-way),nos,88.0,2167.63,190751.44
ITM017370,PRJ0544,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,776672.08,776672.08
ITM017380,PRJ0544,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,73.0,9444.65,689459.45
ITM017413,PRJ0545,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,7.0,106091.98,742643.86
ITM017422,PRJ0546,Civil,Flooring,Granite flooring,sqm,329.81,2904.34,957880.38
ITM017423,PRJ0546,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,173.96,398.51,69324.8
ITM017428,PRJ0546,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,1485.31,34.67,51495.7
ITM017431,PRJ0546,Electrical,Switchgear,Main LT panel (custom),nos,1.0,112448.75,112448.75
ITM017444,PRJ0546,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,1.0,54875.77,54875.77
ITM017477,PRJ0547,Plumbing,Pumps,Centrifugal water pump set,nos,3.0,30510.51,91531.53
ITM017478,PRJ0548,Civil,Roofing,RCC roof slab with waterproofing,sqm,107763.89,1218.56,131316765.8
ITM017483,PRJ0548,Civil,Flooring,Vitrified tile flooring,sqm,106042.99,1102.51,116913456.9
ITM017485,PRJ0548,Civil,Painting,Exterior weatherproof paint,sqm,106504.8,148.82,15850044.34
ITM017516,PRJ0549,Civil,Masonry,AAC block masonry (200mm),sqm,273.23,578.31,158011.64
ITM017520,PRJ0549,Civil,Concrete,RCC M25 for slabs/beams,cum,34.17,9167.32,313247.32
ITM017527,PRJ0549,Civil,Painting,Interior emulsion paint (2 coats),sqm,1980.61,89.2,176670.41
ITM017530,PRJ0549,Electrical,Cable Trays,GI perforated cable tray,meter,53.24,510.01,27152.93
ITM017532,PRJ0549,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,788.27,29.18,23001.72
ITM017536,PRJ0549,Electrical,Switchgear,MCB distribution board (8-way),nos,1.0,2531.71,2531.71
ITM017546,PRJ0549,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,258.73,224.17,57999.5
ITM017560,PRJ0550,Civil,Doors and Windows,Aluminium windows with glazing,sqm,3693.67,4324.78,15974310.14
ITM017565,PRJ0550,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,27970.17,46.59,1303130.22
ITM017568,PRJ0550,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,3.0,32291.41,96874.23
ITM017572,PRJ0550,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,466.93,1171.82,547157.91
ITM017573,PRJ0550,Electrical,Switchgear,MCB distribution board (8-way),nos,41.0,1948.34,79881.94
ITM017575,PRJ0550,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,53021.44,30.88,1637302.07
ITM017579,PRJ0550,Electrical,Lighting,LED street/flood light 50W,nos,39.0,2003.74,78145.86
ITM017583,PRJ0550,Plumbing,Pumps,Centrifugal water pump set,nos,2.0,31404.73,62809.46
ITM017584,PRJ0550,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,52.0,6378.71,331692.92
ITM017588,PRJ0551,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,42021.66,740.52,31117879.66
ITM017591,PRJ0551,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,1418.61,4374.2,6205283.86
ITM017598,PRJ0551,Civil,Painting,Exterior weatherproof paint,sqm,114787.67,120.0,13774520.4
ITM017601,PRJ0551,Electrical,Lighting,LED panel light 18W,nos,1667.0,576.4,960858.8
ITM017604,PRJ0551,Electrical,Switchgear,Main LT panel (custom),nos,2.0,159142.99,318285.98
ITM017606,PRJ0551,Electrical,Switchgear,MCB distribution board (8-way),nos,136.0,1875.85,255115.6
ITM017609,PRJ0551,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,512948.04,512948.04
ITM017610,PRJ0551,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,122.0,5848.74,713546.28
ITM017612,PRJ0551,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,24370.32,199.67,4866021.79
ITM017615,PRJ0552,Civil,Earthwork,Backfilling with excavated earth,cum,214.12,174.63,37391.78
ITM017619,PRJ0552,Civil,Flooring,Vitrified tile flooring,sqm,15749.27,1413.33,22258915.77
ITM017622,PRJ0552,Civil,Structural Steel,Structural steel fabrication & erection,kg,61495.65,106.91,6574499.94
ITM017628,PRJ0552,Civil,Roofing,RCC roof slab with waterproofing,sqm,13776.85,1871.13,25778277.34
ITM017636,PRJ0552,Electrical,Lighting,LED street/flood light 50W,nos,22.0,2026.63,44585.86
ITM017640,PRJ0552,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,8164.19,51.44,419965.93
ITM017642,PRJ0552,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,429.13,705.23,302635.35
ITM017643,PRJ0552,Electrical,Earthing,Earthing pit with GI strip,nos,7.0,4452.43,31167.01
ITM017645,PRJ0552,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,18.0,7883.95,141911.1
ITM017648,PRJ0552,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,3135.07,248.39,778720.04
ITM017668,PRJ0553,Electrical,Lighting,LED street/flood light 50W,nos,350.0,2256.59,789806.5
ITM017684,PRJ0554,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,804.35,5584.93,4492238.45
ITM017693,PRJ0554,Civil,Concrete,RCC M25 for slabs/beams,cum,3460.89,9601.59,33230046.82
ITM017696,PRJ0554,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,5.0,46212.08,231060.4
ITM017701,PRJ0554,Electrical,Sockets and Switches,Modular switch/socket points,nos,1055.0,569.15,600453.25
ITM017704,PRJ0554,Electrical,Switchgear,Main LT panel (custom),nos,1.0,107429.7,107429.7
ITM017706,PRJ0554,Electrical,Lighting,LED street/flood light 50W,nos,78.0,2315.85,180636.3
ITM017710,PRJ0554,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,79.0,6503.86,513804.94
ITM017719,PRJ0555,Civil,Painting,Interior emulsion paint (2 coats),sqm,3144.62,155.74,489743.12
ITM017721,PRJ0555,Civil,Structural Steel,Structural steel fabrication & erection,kg,4361.51,127.38,555569.14
ITM017722,PRJ0555,Civil,Roofing,RCC roof slab with waterproofing,sqm,1339.7,1565.55,2097367.33
ITM017725,PRJ0555,Civil,Earthwork,Backfilling with excavated earth,cum,31.78,224.47,7133.66
ITM017728,PRJ0555,Civil,Flooring,Granite flooring,sqm,247.03,2772.72,684945.02
ITM017733,PRJ0555,Electrical,Lighting,LED panel light 18W,nos,19.0,588.98,11190.62
ITM017754,PRJ0556,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,16.13,5010.87,80825.33
ITM017756,PRJ0556,Civil,Plastering,External cement plaster 20mm,sqm,1008.37,244.51,246556.55
ITM017778,PRJ0556,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,1.0,11869.45,11869.45
ITM017780,PRJ0556,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,1.0,5613.57,5613.57
ITM017786,PRJ0557,Civil,Reinforcement,TMT steel bars Fe 500,kg,6814.77,64.63,440438.59
ITM017792,PRJ0557,Civil,Doors and Windows,Flush doors with frame,nos,1.0,10208.88,10208.88
ITM017794,PRJ0557,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,100.65,401.08,40368.7
ITM017804,PRJ0557,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,26.55,765.1,20313.41
ITM017816,PRJ0557,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,234.26,203.33,47632.09
ITM017836,PRJ0558,Civil,Earthwork,Excavation for foundation,cum,78.5,236.57,18570.74
ITM017841,PRJ0558,Electrical,Cable Trays,GI perforated cable tray,meter,195.99,513.85,100709.46
ITM017842,PRJ0558,Electrical,Sockets and Switches,Modular switch/socket points,nos,57.0,561.71,32017.47
